icd_idx,icd_code
2308,E34
2309,E341
2310,E343
2311,E344
2312,E345
2313,E3450
2314,E3451
2315,E3452
2316,E349
2317,E40-E46
2318,E44
2319,E440
2320,E441
2321,E50-E64
2322,E50
2323,E500
2324,E501
2325,E502
2326,E503
2327,E504
2328,E505
2329,E506
2330,E507
2331,E509
2332,E51
2333,E511
2334,E5111
2335,E5112
2336,E512
2337,E518
2338,E519
2339,E53
2340,E531
2341,E539
2342,E56
2343,E560
2344,E561
2345,E568
2346,E569
2347,E61
2348,E610
2349,E611
2350,E612
2351,E613
2352,E614
2353,E615
2354,E616
2355,E617
2356,E618
2357,E619
2358,E63
2359,E630
2360,E631
2361,E638
2362,E65-E68
2363,E66
2364,E660
2365,E6601
2366,E6609
2367,E661
2368,E663
2369,E668
2370,E669
2371,E67
2372,E670
2373,E671
2374,E672
2375,E673
2376,E678
2377,E70-E88
2378,E71
2379,E710
2380,E711
2381,E7111
2382,E71110
2383,E71111
2384,E71118
2385,E7112
2386,E71120
2387,E71121
2388,E71128
2389,E7119
2390,E7130
2391,E7131
2392,E71310
2393,E71311
2394,E71312
2395,E71313
2396,E71314
2397,E71318
2398,E7132
2399,E7139
2400,E714
2401,E7140
2402,E7141
2403,E7143
2404,E7144
2405,E71440
2406,E71448
2407,E7150
2408,E7151
2409,E71510
2410,E71511
2411,E71518
2412,E7152
2413,E71520
2414,E71521
2415,E71522
2416,E71528
2417,E71529
2418,E7153
2419,E7154
2420,E71540
2421,E71541
2422,E71542
2423,E71548
2424,E72
2425,E7200
2426,E7201
2427,E7202
2428,E721
2429,E7210
2430,E7211
2431,E7212
2432,E7219
2433,E722
2434,E7220
2435,E7221
2436,E7222
2437,E7223
2438,E7229
2439,E723
2440,E724
2441,E725
2442,E7250
2443,E7251
2444,E7252
2445,E7253
2446,E7259
2447,E728
2448,E729
2449,E73
2450,E730
2451,E731
2452,E738
2453,E739
2454,E74
2455,E7400
2456,E7401
2457,E7402
2458,E7403
2459,E7404
2460,E7409
2461,E741
2462,E7410
2463,E7411
2464,E7412
2465,E7419
2466,E742
2467,E7420
2468,E7421
2469,E7429
2470,E743
2471,E7431
2472,E7439
2473,E744
2474,E749
2475,E76
2476,E760
2477,E7601
2478,E7602
2479,E7603
2480,E761
2481,E762
2482,E7621
2483,E76210
2484,E76211
2485,E76219
2486,E7622
2487,E7629
2488,E768
2489,E769
2490,E77
2491,E770
2492,E778
2493,E779
2494,E78
2495,E780
2496,E7800
2497,E7801
2498,E781
2499,E783
2500,E785
2501,E786
2502,E787
2503,E7870
2504,E7871
2505,E7879
2506,E788
2507,E7889
2508,E789
2509,E80
2510,E801
2511,E802
2512,E8020
2513,E8021
2514,E8029
2515,E803
2516,E804
2517,E805
2518,E806
2519,E807
2520,E86
2521,E861
2522,E869
2523,E88
2524,E8801
2525,E8809
2526,E881
2527,E883
2528,E884
2529,E8840
2530,E8841
2531,E8849
2532,E888
2533,E8881
2534,E8889
2535,E889
2536,F01-F99
2537,F01-F09
2538,F01
2539,F015
2540,F0150
2541,F0151
2542,F02
2543,F028
2544,F03
2545,F039
2546,F0390
2547,F0391
2548,F06
2549,F060
2550,F061
2551,F063
2552,F0630
2553,F0631
2554,F0632
2555,F0633
2556,F0634
2557,F064
2558,F07
2559,F070
2560,F078
2561,F0781
2562,F0789
2563,F079
2564,F10-F19
2565,F11
2566,F111
2567,F1110
2568,F1111
2569,F1112
2570,F11120
2571,F11121
2572,F11122
2573,F11129
2574,F1114
2575,F1115
2576,F11150
2577,F11151
2578,F11159
2579,F1118
2580,F11181
2581,F11182
2582,F11188
2583,F1119
2584,F112
2585,F1120
2586,F1121
2587,F1122
2588,F11220
2589,F11221
2590,F11222
2591,F11229
2592,F1123
2593,F1124
2594,F1125
2595,F11250
2596,F11251
2597,F11259
2598,F1128
2599,F11281
2600,F11282
2601,F11288
2602,F1129
2603,F119
2604,F1190
2605,F1192
2606,F11920
2607,F11921
2608,F11922
2609,F11929
2610,F1193
2611,F1194
2612,F1195
2613,F11950
2614,F11951
2615,F11959
2616,F1198
2617,F11981
2618,F11982
2619,F11988
2620,F1199
2621,F12
2622,F121
2623,F1210
2624,F1211
2625,F1212
2626,F12120
2627,F12121
2628,F12122
2629,F12129
2630,F1215
2631,F12150
2632,F12151
2633,F12159
2634,F1218
2635,F12180
2636,F12188
2637,F1219
2638,F122
2639,F1220
2640,F1221
2641,F1222
2642,F12220
2643,F12221
2644,F12222
2645,F12229
2646,F1225
2647,F12250
2648,F12251
2649,F12259
2650,F1228
2651,F12280
2652,F12288
2653,F1229
2654,F129
2655,F1290
2656,F1292
2657,F12920
2658,F12921
2659,F12922
2660,F12929
2661,F1295
2662,F12950
2663,F12951
2664,F12959
2665,F1298
2666,F12980
2667,F12988
2668,F1299
2669,F13
2670,F131
2671,F1310
2672,F1311
2673,F1312
2674,F13120
2675,F13121
2676,F13129
2677,F1314
2678,F1315
2679,F13150
2680,F13151
2681,F13159
2682,F1318
2683,F13180
2684,F13181
2685,F13182
2686,F13188
2687,F1319
2688,F132
2689,F1320
2690,F1321
2691,F1322
2692,F13220
2693,F13221
2694,F13229
2695,F1323
2696,F13230
2697,F13231
2698,F13232
2699,F13239
2700,F1324
2701,F1325
2702,F13250
2703,F13251
2704,F13259
2705,F1327
2706,F1328
2707,F13280
2708,F13281
2709,F13282
2710,F13288
2711,F1329
2712,F139
2713,F1390
2714,F1392
2715,F13920
2716,F13921
2717,F13929
2718,F1393
2719,F13930
2720,F13931
2721,F13932
2722,F13939
2723,F1394
2724,F1395
2725,F13950
2726,F13951
2727,F13959
2728,F1397
2729,F1398
2730,F13980
2731,F13981
2732,F13982
2733,F13988
2734,F1399
2735,F16
2736,F161
2737,F1610
2738,F1611
2739,F1612
2740,F16120
2741,F16121
2742,F16122
2743,F16129
2744,F1614
2745,F1615
2746,F16150
2747,F16151
2748,F16159
2749,F1618
2750,F16180
2751,F16183
2752,F16188
2753,F1619
2754,F162
2755,F1620
2756,F1621
2757,F1622
2758,F16220
2759,F16221
2760,F16229
2761,F1624
2762,F1625
2763,F16250
2764,F16251
2765,F16259
2766,F1628
2767,F16280
2768,F16283
2769,F16288
2770,F1629
2771,F169
2772,F1690
2773,F1692
2774,F16920
2775,F16921
2776,F16929
2777,F1694
2778,F1695
2779,F16950
2780,F16951
2781,F16959
2782,F1698
2783,F16980
2784,F16983
2785,F16988
2786,F1699
2787,F18
2788,F181
2789,F1810
2790,F1811
2791,F1812
2792,F18120
2793,F18121
2794,F18129
2795,F1814
2796,F1815
2797,F18150
2798,F18151
2799,F18159
2800,F1817
2801,F1818
2802,F18180
2803,F18188
2804,F1819
2805,F182
2806,F1820
2807,F1821
2808,F1822
2809,F18220
2810,F18221
2811,F18229
2812,F1824
2813,F1825
2814,F18250
2815,F18251
2816,F18259
2817,F1827
2818,F1828
2819,F18280
2820,F18288
2821,F1829
2822,F189
2823,F1890
2824,F1892
2825,F18920
2826,F18921
2827,F18929
2828,F1894
2829,F1895
2830,F18950
2831,F18951
2832,F18959
2833,F1897
2834,F1898
2835,F18980
2836,F18988
2837,F1899
2838,F30-F39
2839,F34
2840,F341
2841,F348
2842,F3481
2843,F3489
2844,F349
2845,F40-F48
2846,F43
2847,F431
2848,F4310
2849,F4311
2850,F4312
2851,F4320
2852,F4321
2853,F4322
2854,F4323
2855,F4324
2856,F4325
2857,F4329
2858,F438
2859,F439
2860,F48
2861,F481
2862,F482
2863,F489
2864,F50-F59
2865,F55
2866,F550
2867,F551
2868,F552
2869,F553
2870,F554
2871,F558
2872,F60-F69
2873,F60
2874,F604
2875,F606
2876,F607
2877,F608
2878,F6081
2879,F6089
2880,F609
2881,F63
2882,F630
2883,F631
2884,F632
2885,F638
2886,F6381
2887,F6389
2888,F639
2889,F64
2890,F641
2891,F648
2892,F649
2893,F68
2894,F681
2895,F6810
2896,F6811
2897,F6812
2898,F6813
2899,F90-F98
2900,F91
2901,F910
2902,F911
2903,F912
2904,F913
2905,F918
2906,F919
2907,F93
2908,F938
2909,F939
2910,F94
2911,F940
2912,F941
2913,F942
2914,F948
2915,F949
2916,F98
2917,F982
2918,F9821
2919,F9829
2920,F989
2921,G00-G99
2922,G00-G09
2923,G00
2924,G000
2925,G001
2926,G002
2927,G003
2928,G008
2929,G009
2930,G03
2931,G030
2932,G031
2933,G032
2934,G038
2935,G039
2936,G05
2937,G053
2938,G054
2939,G06
2940,G060
2941,G061
2942,G062
2943,G10-G14
2944,G12
2945,G120
2946,G121
2947,G122
2948,G1220
2949,G1221
2950,G1222
2951,G1223
2952,G1224
2953,G1225
2954,G1229
2955,G128
2956,G129
2957,G13
2958,G130
2959,G131
2960,G132
2961,G138
2962,G20-G26
2963,G21
2964,G210
2965,G211
2966,G2111
2967,G2119
2968,G212
2969,G213
2970,G214
2971,G218
2972,G219
2973,G23
2974,G230
2975,G232
2976,G238
2977,G239
2978,G24
2979,G240
2980,G2401
2981,G2402
2982,G2409
2983,G241
2984,G242
2985,G243
2986,G244
2987,G245
2988,G248
2989,G249
2990,G25
2991,G250
2992,G251
2993,G252
2994,G253
2995,G254
2996,G256
2997,G2561
2998,G2569
2999,G257
3000,G2570
3001,G2571
3002,G2579
3003,G258
3004,G2583
3005,G2589
3006,G259
3007,G30-G32
3008,G31
3009,G310
3010,G318
3011,G3181
3012,G3182
3013,G3185
3014,G3189
3015,G32
3016,G320
3017,G328
3018,G3281
3019,G3289
3020,G35-G37
3021,G36
3022,G361
3023,G368
3024,G369
3025,G37
3026,G371
3027,G372
3028,G373
3029,G375
3030,G378
3031,G379
3032,G40-G47
3033,G46
3034,G460
3035,G461
3036,G462
3037,G463
3038,G464
3039,G465
3040,G466
3041,G467
3042,G468
3043,G50-G59
3044,G50
3045,G508
3046,G509
3047,G51
3048,G510
3049,G511
3050,G512
3051,G513
3052,G514
3053,G518
3054,G519
3055,G52
3056,G520
3057,G521
3058,G522
3059,G523
3060,G527
3061,G528
3062,G529
3063,G54
3064,G540
3065,G541
3066,G542
3067,G543
3068,G544
3069,G545
3070,G547
3071,G548
3072,G549
3073,G56
3074,G560
3075,G5600
3076,G5601
3077,G5602
3078,G5603
3079,G561
3080,G5610
3081,G5611
3082,G5612
3083,G5613
3084,G562
3085,G5620
3086,G5621
3087,G5622
3088,G5623
3089,G563
3090,G5630
3091,G5631
3092,G5632
3093,G5633
3094,G564
3095,G5640
3096,G5641
3097,G5642
3098,G5643
3099,G568
3100,G5680
3101,G5681
3102,G5682
3103,G5683
3104,G569
3105,G5690
3106,G5691
3107,G5692
3108,G5693
3109,G57
3110,G570
3111,G5700
3112,G5701
3113,G5702
3114,G5703
3115,G571
3116,G5710
3117,G5711
3118,G5712
3119,G5713
3120,G572
3121,G5720
3122,G5721
3123,G5722
3124,G5723
3125,G573
3126,G5730
3127,G5731
3128,G5732
3129,G5733
3130,G574
3131,G5740
3132,G5741
3133,G5742
3134,G5743
3135,G575
3136,G5750
3137,G5751
3138,G5752
3139,G5753
3140,G576
3141,G5760
3142,G5761
3143,G5762
3144,G5763
3145,G577
3146,G5770
3147,G5771
3148,G5772
3149,G5773
3150,G578
3151,G5780
3152,G5781
3153,G5782
3154,G5783
3155,G579
3156,G5790
3157,G5791
3158,G5792
3159,G5793
3160,G58
3161,G580
3162,G587
3163,G588
3164,G589
3165,G60-G65
3166,G61
3167,G610
3168,G611
3169,G618
3170,G6181
3171,G6182
3172,G6189
3173,G619
3174,G62
3175,G620
3176,G621
3177,G622
3178,G628
3179,G6282
3180,G6289
3181,G629
3182,G65
3183,G650
3184,G651
3185,G652
3186,G70-G73
3187,G70
3188,G7000
3189,G7001
3190,G701
3191,G702
3192,G708
3193,G7080
3194,G7081
3195,G7089
3196,G709
3197,G71
3198,G710
3199,G711
3200,G7112
3201,G7114
3202,G712
3203,G713
3204,G718
3205,G719
3206,G72
3207,G722
3208,G724
3209,G7249
3210,G728
3211,G7289
3212,G729
3213,G73
3214,G731
3215,G733
3216,G80-G83
3217,G81
3218,G810
3219,G8100
3220,G8101
3221,G8102
3222,G8103
3223,G8104
3224,G811
3225,G8110
3226,G8111
3227,G8112
3228,G8113
3229,G8114
3230,G819
3231,G8190
3232,G8191
3233,G8192
3234,G8193
3235,G8194
3236,G82
3237,G822
3238,G8220
3239,G8221
3240,G8222
3241,G825
3242,G8251
3243,G8252
3244,G8253
3245,G8254
3246,G83
3247,G830
3248,G831
3249,G8310
3250,G8311
3251,G8312
3252,G8313
3253,G8314
3254,G832
3255,G8320
3256,G8321
3257,G8322
3258,G8323
3259,G8324
3260,G833
3261,G8330
3262,G8331
3263,G8332
3264,G8333
3265,G8334
3266,G835
3267,G838
3268,G8381
3269,G8382
3270,G8383
3271,G8389
3272,G839
3273,G89-G99
3274,G90
3275,G900
3276,G9009
3277,G902
3278,G904
3279,G905
3280,G9050
3281,G9051
3282,G90511
3283,G90512
3284,G90513
3285,G90519
3286,G9052
3287,G90521
3288,G90522
3289,G90523
3290,G90529
3291,G9059
3292,G908
3293,G909
3294,G93
3295,G930
3296,G931
3297,G932
3298,G934
3299,G9349
3300,G935
3301,G938
3302,G9382
3303,G9389
3304,G939
3305,G95
3306,G9511
3307,G9519
3308,G952
3309,G9520
3310,G9529
3311,G958
3312,G9581
3313,G96
3314,G960
3315,G961
3316,G9611
3317,G9612
3318,G9619
3319,G968
3320,G969
3321,G97
3322,G972
3323,G973
3324,G9731
3325,G9732
3326,G9741
3327,G9748
3328,G9749
3329,G975
3330,G9751
3331,G9752
3332,G976
3333,G9761
3334,G9762
3335,G9763
3336,G9764
3337,G978
3338,G9781
3339,G9782
3340,G98
3341,G988
3342,G99
3343,G992
3344,G998
3345,H00-H59
3346,H00-H05
3347,H00
3348,H0001
3349,H00011
3350,H00012
3351,H00013
3352,H00014
3353,H00015
3354,H00016
3355,H00019
3356,H0002
3357,H00021
3358,H00022
3359,H00023
3360,H00024
3361,H00025
3362,H00026
3363,H00029
3364,H0003
3365,H00031
3366,H00032
3367,H00033
3368,H00034
3369,H00035
3370,H00036
3371,H00039
3372,H001
3373,H0011
3374,H0012
3375,H0013
3376,H0014
3377,H0015
3378,H0016
3379,H0019
3380,H01
3381,H010
3382,H0100
3383,H01001
3384,H01002
3385,H01003
3386,H01004
3387,H01005
3388,H01006
3389,H01009
3390,H0101
3391,H01011
3392,H01012
3393,H01013
3394,H01014
3395,H01015
3396,H01016
3397,H01019
3398,H0102
3399,H01021
3400,H01022
3401,H01023
3402,H01024
3403,H01025
3404,H01026
3405,H01029
3406,H011
3407,H0111
3408,H01111
3409,H01112
3410,H01113
3411,H01114
3412,H01115
3413,H01116
3414,H01119
3415,H0112
3416,H01121
3417,H01122
3418,H01123
3419,H01124
3420,H01125
3421,H01126
3422,H01129
3423,H0113
3424,H01131
3425,H01132
3426,H01133
3427,H01134
3428,H01135
3429,H01136
3430,H01139
3431,H0114
3432,H01141
3433,H01142
3434,H01143
3435,H01144
3436,H01145
3437,H01146
3438,H01149
3439,H018
3440,H019
3441,H02
3442,H020
3443,H0200
3444,H02001
3445,H02002
3446,H02003
3447,H02004
3448,H02005
3449,H02006
3450,H02009
3451,H0201
3452,H02011
3453,H02012
3454,H02013
3455,H02014
3456,H02015
3457,H02016
3458,H02019
3459,H0202
3460,H02021
3461,H02022
3462,H02023
3463,H02024
3464,H02025
3465,H02026
3466,H02029
3467,H0203
3468,H02031
3469,H02032
3470,H02033
3471,H02034
3472,H02035
3473,H02036
3474,H02039
3475,H0204
3476,H02041
3477,H02042
3478,H02043
3479,H02044
3480,H02045
3481,H02046
3482,H02049
3483,H0205
3484,H02051
3485,H02052
3486,H02053
3487,H02054
3488,H02055
3489,H02056
3490,H02059
3491,H021
3492,H0210
3493,H02101
3494,H02102
3495,H02103
3496,H02104
3497,H02105
3498,H02106
3499,H02109
3500,H0211
3501,H02111
3502,H02112
3503,H02113
3504,H02114
3505,H02115
3506,H02116
3507,H02119
3508,H0212
3509,H02121
3510,H02122
3511,H02123
3512,H02124
3513,H02125
3514,H02126
3515,H02129
3516,H0213
3517,H02131
3518,H02132
3519,H02133
3520,H02134
3521,H02135
3522,H02136
3523,H02139
3524,H0214
3525,H02141
3526,H02142
3527,H02143
3528,H02144
3529,H02145
3530,H02146
3531,H02149
3532,H022
3533,H0220
3534,H02201
3535,H02202
3536,H02203
3537,H02204
3538,H02205
3539,H02206
3540,H02209
3541,H0221
3542,H02211
3543,H02212
3544,H02213
3545,H02214
3546,H02215
3547,H02216
3548,H02219
3549,H0222
3550,H02221
3551,H02222
3552,H02223
3553,H02224
3554,H02225
3555,H02226
3556,H02229
3557,H0223
3558,H02231
3559,H02232
3560,H02233
3561,H02234
3562,H02235
3563,H02236
3564,H02239
3565,H023
3566,H0230
3567,H0231
3568,H0232
3569,H0233
3570,H0234
3571,H0235
3572,H0236
3573,H024
3574,H0240
3575,H02401
3576,H02402
3577,H02403
3578,H02409
3579,H0241
3580,H02411
3581,H02412
3582,H02413
3583,H02419
3584,H0242
3585,H02421
3586,H02422
3587,H02423
3588,H02429
3589,H0243
3590,H02431
3591,H02432
3592,H02433
3593,H02439
3594,H025
3595,H0251
3596,H02511
3597,H02512
3598,H02513
3599,H02514
3600,H02515
3601,H02516
3602,H02519
3603,H0252
3604,H02521
3605,H02522
3606,H02523
3607,H02524
3608,H02525
3609,H02526
3610,H02529
3611,H0253
3612,H02531
3613,H02532
3614,H02533
3615,H02534
3616,H02535
3617,H02536
3618,H02539
3619,H0259
3620,H026
3621,H0260
3622,H0261
3623,H0262
3624,H0263
3625,H0264
3626,H0265
3627,H0266
3628,H027
3629,H0270
3630,H0271
3631,H02711
3632,H02712
3633,H02713
3634,H02714
3635,H02715
3636,H02716
3637,H02719
3638,H0272
3639,H02721
3640,H02722
3641,H02723
3642,H02724
3643,H02725
3644,H02726
3645,H02729
3646,H0273
3647,H02731
3648,H02732
3649,H02733
3650,H02734
3651,H02735
3652,H02736
3653,H02739
3654,H0279
3655,H028
3656,H0281
3657,H02811
3658,H02812
3659,H02813
3660,H02814
3661,H02815
3662,H02816
3663,H02819
3664,H0282
3665,H02821
3666,H02822
3667,H02823
3668,H02824
3669,H02825
3670,H02826
3671,H02829
3672,H0283
3673,H02831
3674,H02832
3675,H02833
3676,H02834
3677,H02835
3678,H02836
3679,H02839
3680,H0284
3681,H02841
3682,H02842
3683,H02843
3684,H02844
3685,H02845
3686,H02846
3687,H02849
3688,H0285
3689,H02851
3690,H02852
3691,H02853
3692,H02854
3693,H02855
3694,H02856
3695,H02859
3696,H0286
3697,H02861
3698,H02862
3699,H02863
3700,H02864
3701,H02865
3702,H02866
3703,H02869
3704,H0287
3705,H02871
3706,H02872
3707,H02873
3708,H02874
3709,H02875
3710,H02876
3711,H02879
3712,H0289
3713,H029
3714,H04
3715,H040
3716,H0400
3717,H04001
3718,H04002
3719,H04003
3720,H04009
3721,H0401
3722,H04011
3723,H04012
3724,H04013
3725,H04019
3726,H0402
3727,H04021
3728,H04022
3729,H04023
3730,H04029
3731,H0403
3732,H04031
3733,H04032
3734,H04033
3735,H04039
3736,H041
3737,H0411
3738,H04111
3739,H04112
3740,H04113
3741,H04119
3742,H0412
3743,H04121
3744,H04122
3745,H04123
3746,H04129
3747,H0413
3748,H04131
3749,H04132
3750,H04133
3751,H04139
3752,H0414
3753,H04141
3754,H04142
3755,H04143
3756,H04149
3757,H0415
3758,H04151
3759,H04152
3760,H04153
3761,H04159
3762,H0416
3763,H04161
3764,H04162
3765,H04163
3766,H04169
3767,H0419
3768,H042
3769,H0420
3770,H04201
3771,H04202
3772,H04203
3773,H04209
3774,H0421
3775,H04211
3776,H04212
3777,H04213
3778,H04219
3779,H0422
3780,H04221
3781,H04222
3782,H04223
3783,H04229
3784,H0430
3785,H04301
3786,H04302
3787,H04303
3788,H04309
3789,H0431
3790,H04311
3791,H04312
3792,H04313
3793,H04319
3794,H0432
3795,H04321
3796,H04322
3797,H04323
3798,H04329
3799,H0433
3800,H04331
3801,H04332
3802,H04333
3803,H04339
3804,H044
3805,H0441
3806,H04411
3807,H04412
3808,H04413
3809,H04419
3810,H0442
3811,H04421
3812,H04422
3813,H04423
3814,H04429
3815,H0443
3816,H04431
3817,H04432
3818,H04433
3819,H04439
3820,H045
3821,H0451
3822,H04511
3823,H04512
3824,H04513
3825,H04519
3826,H0452
3827,H04521
3828,H04522
3829,H04523
3830,H04529
3831,H0453
3832,H04531
3833,H04532
3834,H04533
3835,H04539
3836,H0454
3837,H04541
3838,H04542
3839,H04543
3840,H04549
3841,H0455
3842,H04551
3843,H04552
3844,H04553
3845,H04559
3846,H0456
3847,H04561
3848,H04562
3849,H04563
3850,H04569
3851,H0457
3852,H04571
3853,H04572
3854,H04573
3855,H04579
3856,H046
3857,H0461
3858,H04611
3859,H04612
3860,H04613
3861,H04619
3862,H0469
3863,H048
3864,H0481
3865,H04811
3866,H04812
3867,H04813
3868,H04819
3869,H0489
3870,H049
3871,H05
3872,H050
3873,H0500
3874,H0501
3875,H05011
3876,H05012
3877,H05013
3878,H05019
3879,H0502
3880,H05021
3881,H05022
3882,H05023
3883,H05029
3884,H0503
3885,H05031
3886,H05032
3887,H05033
3888,H05039
3889,H0504
3890,H05041
3891,H05042
3892,H05043
3893,H05049
3894,H051
3895,H0510
3896,H0511
3897,H05111
3898,H05112
3899,H05113
3900,H05119
3901,H0512
3902,H05121
3903,H05122
3904,H05123
3905,H05129
3906,H052
3907,H0520
3908,H0521
3909,H05211
3910,H05212
3911,H05213
3912,H05219
3913,H0522
3914,H05221
3915,H05222
3916,H05223
3917,H05229
3918,H0523
3919,H05231
3920,H05232
3921,H05233
3922,H05239
3923,H0524
3924,H05241
3925,H05242
3926,H05243
3927,H05249
3928,H0525
3929,H05251
3930,H05252
3931,H05253
3932,H05259
3933,H0526
3934,H05261
3935,H05262
3936,H05263
3937,H05269
3938,H053
3939,H0530
3940,H0531
3941,H05311
3942,H05312
3943,H05313
3944,H05319
3945,H0532
3946,H05321
3947,H05322
3948,H05323
3949,H05329
